date,realized_var,vix_forecast,garch_forecast,intra_forecast,blair_forecast,regime_forecast
2019-08-08,8.302435573998032e-05,6.356290592386817e-05,0.00015841893127041857,0.0001949233039493,0.00011870738392044611,0.00010690328780489948
2019-08-09,5.368735686668571e-05,7.903932110805554e-05,0.0001303612647137996,8.302435573998032e-05,0.00010832385411702393,0.00010434801213262975
2019-08-12,5.120966295252064e-05,0.00012988584578516447,0.000112892947315344,5.368735686668571e-05,0.0001227889280056763,0.00013854541254686135
2019-08-13,0.0001869886922338,7.216610161689056e-05,0.00012309995669885511,5.120966295252064e-05,9.98113671171053e-05,9.491045504387628e-05
2019-08-14,0.0001303976283095,0.00014752068913671465,0.0001026528392171908,0.0001869886922338,0.00012480500991370573,0.00014136493271604182
2019-08-15,4.338561219199242e-05,0.00012746420020493218,0.00027628488399617147,0.0001303976283095,0.0002240381044734106,0.00022933030156896726
2019-08-16,3.631403989494464e-05,8.354577254409269e-05,0.00020641620742057663,4.338561219199242e-05,0.00014869185353764917,0.00013198018800186193
2019-08-19,1.2964463877845177e-05,6.112732783482964e-05,0.00016204099850031158,3.631403989494464e-05,0.00010661507213272919,8.409969959729171e-05
2019-08-20,2.4566956701318276e-05,6.934235060529416e-05,0.00012875954022910612,1.2964463877845177e-05,9.335633688729866e-05,8.170200651289816e-05
2019-08-21,4.941090958461632e-06,4.7576385124121755e-05,0.00011400178091683777,2.4566956701318276e-05,7.004525787738095e-05,4.9820651778352705e-05
2019-08-22,5.0492358976323334e-05,5.905977130659791e-05,9.156694303385775e-05,4.941090958461632e-06,6.721493149632048e-05,5.877266322652881e-05
2019-08-23,0.0003681785827728,0.00010459142432786338,7.377929472479616e-05,5.0492358976323334e-05,9.270688419288974e-05,0.0001162930226619009
2019-08-26,2.375007917752568e-05,9.697472112820793e-05,0.00019287925591080814,0.0003681785827728,0.0001361974163289886,0.00011167434688915819
2019-08-27,6.346896332067603e-05,0.00011282661650086442,0.00015235383852167179,2.375007917752568e-05,0.00012904234884066003,0.00013218726438224423
2019-08-28,5.981776119527513e-05,9.808204956992393e-05,0.00012411653252026518,6.346896332067603e-05,0.00010614165255574367,0.00011015367789308593
2019-08-29,2.611440262878285e-05,7.619136392031999e-05,0.00010100042711705885,5.981776119527513e-05,8.047118442429032e-05,7.843543022738503e-05
2019-08-30,3.094333093099013e-05,9.228242102003591e-05,8.371564217908795e-05,2.611440262878285e-05,8.714096612399902e-05,0.00010563046265229896
2019-09-03,2.1741467643872855e-05,0.00010301296684346169,6.853768085955424e-05,3.094333093099013e-05,9.014176415067331e-05,0.0001226033605307695
2019-09-04,1.211022831165244e-05,6.856740655096521e-05,6.45279798034626e-05,2.1741467643872855e-05,6.11182280272096e-05,6.788621517645458e-05
2019-09-05,2.603333206687384e-05,5.441347361357954e-05,5.423603399044564e-05,1.211022831165244e-05,4.625214504089332e-05,4.696165260221643e-05
2019-09-06,6.371649694312357e-06,3.8404150938839464e-05,4.655677429687884e-05,2.603333206687384e-05,3.108970346786569e-05,2.3976656789377945e-05
2019-09-09,1.6317530504284294e-05,4.17681687727384e-05,3.866259941735451e-05,6.371649694312357e-06,3.094490293356733e-05,2.9156441088437266e-05
2019-09-10,2.050444278035199e-05,4.089870090070096e-05,3.235973454357211e-05,1.6317530504284294e-05,2.8128603742002178e-05,2.8082863597633753e-05
2019-09-11,2.6514152394148672e-05,3.375851002091693e-05,2.7322522128832246e-05,2.050444278035199e-05,2.0865054735545792e-05,1.7980723809059036e-05
2019-09-12,1.5629875680002423e-05,2.9226758616555317e-05,2.383138988612785e-05,2.6514152394148672e-05,1.6187342446279686e-05,1.1391694467724866e-05
2019-09-13,8.288830925153354e-06,2.3777057156591773e-05,2.0546887260378964e-05,1.5629875680002423e-05,1.0864208680511037e-05,3.8099770290423978e-06
2019-09-16,5.331062756811827e-06,3.460314806495652e-05,1.7871784372007977e-05,8.288830925153354e-06,1.8348402693811356e-05,2.2778575717559798e-05
2019-09-17,6.24179924865648e-06,3.189036325664766e-05,1.7285381250593122e-05,5.331062756811827e-06,1.5970646836899392e-05,1.979698911233727e-05
2019-09-18,3.446663648208931e-05,2.6192327433033784e-05,1.5193995043816616e-05,6.24179924865648e-06,1.0828021505876612e-05,1.5718352350572914e-05
2019-09-19,1.4091132474916974e-05,2.7351798017507357e-05,1.3657437712843969e-05,3.446663648208931e-05,1.1334231732535837e-05,1.931393153480086e-05
2019-09-20,4.02325610941448e-05,4.281643215899025e-05,1.2309650289391718e-05,1.4091132474916974e-05,2.2704746022443048e-05,3.8217631120343564e-05
2019-09-23,1.1544384715793312e-05,3.773502609767752e-05,1.552423781957963e-05,4.02325610941448e-05,1.9918270450540934e-05,2.8713550504313126e-05
2019-09-24,0.0001023629853696,6.629586871383622e-05,1.382421562944994e-05,1.1544384715793312e-05,4.0957558541168815e-05,6.225452197181589e-05
2019-09-25,5.580640282919622e-05,5.110798741727474e-05,2.532534911976266e-05,0.0001023629853696,3.368027829228486e-05,3.157864082665782e-05
2019-09-26,2.263196826773637e-05,5.2566288543099635e-05,2.2200875944241448e-05,5.580640282919622e-05,3.389592598734712e-05,3.8188296144577564e-05
2019-09-27,7.15485921615915e-05,6.852191480225862e-05,2.0061285595824062e-05,2.263196826773637e-05,4.538508695244152e-05,5.947623727078701e-05
2019-09-30,1.1470808311611848e-05,5.493815985616169e-05,2.2905443778923648e-05,7.15485921615915e-05,3.59161092258722e-05,4.0301613792139584e-05
2019-10-01,0.0001188389703488,8.845610637921642e-05,1.9964762906848264e-05,1.1470808311611848e-05,6.0729961945630506e-05,8.320189339447266e-05
2019-10-02,0.0001065897407342,0.00012111645073086392,4.597086933056154e-05,0.0001188389703488,9.504344621310251e-05,8.644940178375148e-05
2019-10-03,0.000132132758704,9.73698458135862e-05,9.806096401641771e-05,0.0001065897407342,9.24415836242203e-05,0.00010265540080185858
2019-10-04,5.17795696670319e-05,6.617301914958652e-05,7.958996618417222e-05,0.000132132758704,6.245458721602037e-05,6.018739900358744e-05
2019-10-07,2.404933370292942e-05,7.813203999651725e-05,6.719241934726912e-05,5.17795696670319e-05,6.794523214411101e-05,7.800879468734401e-05
2019-10-08,4.588079496855003e-05,0.00011646246420125226,5.769749174502412e-05,2.404933370292942e-05,9.501083985739043e-05,6.350525057832938e-05
2019-10-09,2.032967161089045e-05,8.97907231240892e-05,9.202222863168321e-05,4.588079496855003e-05,8.454266075511007e-05,9.206537284697703e-05
2019-10-10,4.118646531697078e-05,7.361824209980438e-05,7.438438304485297e-05,2.032967161089045e-05,6.614116598093766e-05,6.974832749274031e-05
2019-10-11,3.711264278241235e-05,4.6222340649908115e-05,6.025669726710275e-05,4.118646531697078e-05,4.027876893969434e-05,3.206627680963609e-05
2019-10-14,4.013312602668922e-06,3.35911095901718e-05,5.066929123561339e-05,3.711264278241235e-05,2.745557607484418e-05,1.4868719003329018e-05
2019-10-15,3.5551991486832346e-05,2.1466676742907993e-05,4.1382425778685175e-05,4.013312602668922e-06,1.5067096120714158e-05,-1.5097554435630336e-06
2019-10-16,6.137789909905965e-06,2.3058169573995354e-05,3.5665771179830306e-05,3.5551991486832346e-05,1.4744286806004342e-05,1.6359663362378555e-06
2019-10-17,1.0910145028816665e-05,2.4331099537151875e-05,3.0118240343409612e-05,6.137789909905965e-06,1.4006377107645921e-05,3.7842880849956808e-06
2019-10-18,2.2669441423803583e-05,2.970769960196811e-05,2.5218197057895427e-05,1.0910145028816665e-05,1.671092576188548e-05,1.154393771128854e-05
2019-10-21,5.746421825071883e-06,2.673267481315133e-05,2.416343487443074e-05,2.2669441423803583e-05,1.4133863024538674e-05,7.699243465633705e-06
2019-10-22,1.5236695658488023e-05,3.217666164254643e-05,2.124082457502726e-05,5.746421825071883e-06,1.747682034217942e-05,1.53035614564352e-05
2019-10-23,7.389555145701988e-06,2.685715129679893e-05,2.0539516031019054e-05,1.5236695658488023e-05,1.3092769703473056e-05,9.719657843067959e-06
2019-10-24,9.76173277446499e-06,2.33533161608029e-05,1.7362101194957915e-05,7.389555145701988e-06,9.403793666523849e-06,1.0182598197971755e-05
2019-10-25,2.5704876363577796e-05,1.172919822264358e-05,1.5154405894220838e-05,9.76173277446499e-06,-3.437165416523157e-07,-1.2592052412456356e-05
2019-10-28,5.589475211319328e-06,1.6691362063305217e-05,1.3793250720009371e-05,2.5704876363577796e-05,3.27348876508072e-06,7.523811231799404e-06
2019-10-29,6.650834796781736e-06,1.767434008270434e-05,1.2899108389384587e-05,5.589475211319328e-06,3.8025740442754467e-06,9.991364735872149e-06
2019-10-30,2.277269575541576e-05,8.433567061580164e-06,1.1758708604863292e-05,6.650834796781736e-06,-3.7183665258732993e-06,-1.6328634795663565e-05
2019-10-31,2.201153831392468e-05,1.7895271068910608e-05,1.105502088808345e-05,2.277269575541576e-05,3.6232321155828756e-06,1.3048189582579512e-05
2019-11-01,1.015407785971614e-05,8.171062349948979e-06,1.2006375493708106e-05,2.201153831392468e-05,-3.5684082129123097e-06,-1.6067063794813704e-05
2019-11-04,4.056866649322033e-06,1.3745953449313111e-05,1.2712837003818615e-05,1.015407785971614e-05,1.065590234304149e-06,5.660324757146911e-06
2019-11-05,5.300683826837181e-06,1.6661327170122745e-05,1.1748987181114728e-05,4.056866649322033e-06,3.072149602433798e-06,1.052151636605133e-05
2019-11-06,5.923701016502384e-06,1.1543934380739403e-05,1.1007709826911347e-05,5.300683826837181e-06,-1.1105735208210541e-06,5.31377246813392e-06
2019-11-07,1.1628994825009032e-05,1.2685674470709446e-05,1.0185015371427514e-05,5.923701016502384e-06,-3.9712887005114627e-07,7.920458973143713e-06
2019-11-08,1.4440790593831375e-05,5.901496450736929e-06,9.714016432434595e-06,1.1628994825009032e-05,-5.731321274040999e-06,-1.8652318089475905e-05
2019-11-11,5.942163692844417e-06,1.2280706162783189e-05,9.357889857477398e-06,1.4440790593831375e-05,-7.422226297927051e-07,8.784247675996663e-06
2019-11-12,1.204786735784836e-05,1.2216824537873488e-05,9.617990797348313e-06,5.942163692844417e-06,-6.878004656722526e-07,7.861095767544556e-06
2019-11-13,1.40266780434556e-05,1.5667627518163386e-05,9.1936620095457e-06,1.204786735784836e-05,1.9139942221035564e-06,1.2786614033717628e-05
2019-11-14,8.42736681143079e-06,1.623785109132545e-05,8.84954324276824e-06,1.40266780434556e-05,2.3038772748033295e-06,1.4020852202484639e-05
2019-11-15,9.3645778646263e-06,5.776021091113178e-06,8.558780862786717e-06,8.42736681143079e-06,-5.802803379754449e-06,-1.8038800189953163e-05
2019-11-18,5.440137356895085e-06,1.0005745770151637e-05,9.419603970213718e-06,9.3645778646263e-06,-2.1983451507665516e-06,5.405232495130693e-06
2019-11-19,7.436820305008902e-06,1.4253401809163567e-05,8.9685184620128e-06,5.440137356895085e-06,9.76737949594919e-07,1.1220183407495332e-05
2019-11-20,2.84121553942336e-05,1.3426561353704165e-05,8.689273867195555e-06,7.436820305008902e-06,2.8302545636647965e-07,1.0512606622059043e-05
2019-11-21,9.07324875150864e-06,1.722349548272962e-05,1.1133055237754727e-05,2.84121553942336e-05,4.083081585743879e-06,1.177676347528379e-05
2019-11-22,6.9249707906171015e-06,8.822167424638428e-06,1.0450562936031101e-05,9.07324875150864e-06,-2.525002076882896e-06,-1.3314513568581621e-05
2019-11-25,9.917567501009932e-06,4.0351865451606615e-06,9.813243989416015e-06,6.9249707906171015e-06,-6.2798056105096955e-06,-1.964302807438958e-05
2019-11-26,5.009035510590777e-06,7.022482643223622e-07,1.0232660015036241e-05,9.917567501009932e-06,-8.491159904747074e-06,-2.3631844687555485e-05
2019-11-27,4.282357337951409e-06,2.7478112396177136e-06,9.62995880936967e-06,5.009035510590777e-06,-6.99136916475033e-06,-2.04474466061939e-05
2019-11-29,4.380683075347763e-06,1.1603462141795873e-05,9.37277185956414e-06,4.282357337951409e-06,-2.1878848193607518e-07,7.668299053659144e-06
2019-12-02,4.145563638901333e-05,3.779820047030675e-05,1.1758548579029057e-05,4.380683075347763e-06,2.0610022997976263e-05,3.5926433184498805e-05
2019-12-03,2.3043494989955697e-05,5.13552523466857e-05,2.4365812117883743e-05,4.145563638901333e-05,3.481210429409127e-05,3.311989742588651e-05
2019-12-04,1.058087258245294e-05,3.6513010174926346e-05,2.851706176266658e-05,2.3043494989955697e-05,2.4640338679146737e-05,2.4671824977529563e-05
2019-12-05,9.170438771623505e-06,3.311554066038766e-05,2.442497330210288e-05,1.058087258245294e-05,2.0750168879672365e-05,2.016513536458977e-05
2019-12-06,9.325838742498645e-06,2.2523700499993248e-05,2.0575658968888132e-05,9.170438771623505e-06,1.1485404253035698e-05,5.772657073753598e-06
2019-12-09,6.569397757069608e-06,5.016000403189363e-05,1.8991436513854e-05,9.325838742498645e-06,3.2054494393964077e-05,3.9460945632122565e-05
2019-12-10,9.435348818280325e-06,4.7729548071113385e-05,1.8088167638168938e-05,6.569397757069608e-06,2.9837311672068798e-05,3.756314570575417e-05
2019-12-11,4.246956695713597e-06,3.883806747940117e-05,1.5806662403752242e-05,9.435348818280325e-06,2.2311330236984026e-05,3.0008161377499676e-05
2019-12-12,5.1723427571312895e-05,2.6126173713496892e-05,1.3936629339404729e-05,4.246956695713597e-06,1.2016667628728041e-05,1.7185898665676694e-05
2019-12-13,2.458763718971207e-05,1.1572951845728501e-05,1.3869622532051e-05,5.1723427571312895e-05,1.1120673769150073e-06,-8.173586420542181e-06
2019-12-16,7.023641393604546e-06,6.502827114529717e-06,1.2438984411037e-05,2.458763718971207e-05,-3.0343358815116536e-06,-1.4637711537154306e-05
2019-12-17,1.8269465627069976e-06,8.080379706766377e-06,1.2138591885404273e-05,7.023641393604546e-06,-1.8870105867223965e-06,-1.2218417874118387e-05
2019-12-18,1.90382662928762e-06,1.1137022881135197e-05,1.0983863204745455e-05,1.8269465627069976e-06,8.289279988136609e-08,4.2132682343055025e-06
2019-12-19,6.104082795154363e-06,1.029839974026856e-05,1.0110384642182288e-05,1.90382662928762e-06,-7.91073640259986e-07,4.383492292569268e-06
2019-12-20,3.2174779678756033e-06,1.0436964860909724e-05,9.76180778132281e-06,6.104082795154363e-06,-7.669798822379202e-07,5.030532851740434e-06
2019-12-23,1.041363990961386e-06,1.1517885951378905e-05,9.550492241050851e-06,3.2174779678756033e-06,-9.195405183570185e-10,6.544928753217577e-06
2019-12-24,1.2164646276360432e-06,1.2111419799640332e-05,8.911512670954868e-06,1.041363990961386e-06,3.0454321067172153e-07,8.130255560581139e-06
2019-12-26,5.72232661600137e-06,1.1924919607778083e-05,8.446888800582613e-06,1.2164646276360432e-06,2.1979723761096025e-08,8.440198895038738e-06
2019-12-27,6.312843755200472e-06,2.0470101083152562e-05,8.533101669579623e-06,5.72232661600137e-06,6.512191956137433e-06,1.851172576361098e-05
2019-12-30,2.051369425505407e-05,3.6950117549549024e-05,8.163814350210185e-06,6.312843755200472e-06,1.880214861302852e-05,3.874377001344942e-05
2019-12-31,1.347065534507408e-05,2.4440119612949973e-05,1.394180605269436e-05,2.051369425505407e-05,1.1160549867938537e-05,1.4960916504622016e-05
2020-01-02,1.7490148738075327e-05,9.896758693613363e-06,1.254043607298424e-05,1.347065534507408e-05,-1.1379143045610916e-07,-9.014047212080384e-06
2020-01-03,1.9547204791023675e-05,2.7312312036048352e-05,1.2492746251339138e-05,1.7490148738075327e-05,1.292196331331207e-05,2.0499050269049616e-05
2020-01-06,3.5829003959952224e-05,2.5249044030482678e-05,2.0245702642002277e-05,1.9547204791023675e-05,1.3814939934570376e-05,1.1231731130145121e-05
2020-01-07,5.355623739052708e-06,2.452219358856361e-05,1.7597909930279638e-05,3.5829003959952224e-05,1.2568987882667671e-05,9.782330795640428e-06
2020-01-08,3.152142745809928e-05,2.0643593223101855e-05,1.661860556522752e-05,5.355623739052708e-06,9.333864288698666e-06,5.665354129802752e-06
2020-01-09,4.785799890192519e-06,1.0764557458807697e-05,1.4969454926647733e-05,3.152142745809928e-05,1.4758475103647746e-06,-7.478147999399986e-06
2020-01-10,1.6499447207910107e-05,1.1110864408127986e-05,1.3914369439743525e-05,4.785799890192519e-06,1.3474033413916193e-06,-6.937207146071708e-06
2020-01-13,1.3024330167728524e-05,8.59129838887143e-06,1.3867307983200862e-05,1.6499447207910107e-05,-4.5840869752517083e-07,-1.0147811810081477e-05
2020-01-14,9.723361691197512e-06,9.315401978675777e-06,1.3166228861661045e-05,1.3024330167728524e-05,-4.428914238279738e-08,-8.802966567996597e-06
2020-01-15,1.0762309473253992e-05,9.597184001045538e-06,1.2211248083932189e-05,9.723361691197512e-06,-3.78452572413162e-08,-8.145281486313072e-06
2020-01-16,6.722578815307373e-06,8.561636582555605e-06,1.112338256632244e-05,1.0762309473253992e-05,-1.078882130845844e-06,-9.201064689179901e-06
2020-01-17,3.963164696589728e-06,6.316679639598557e-06,1.1356952134727165e-05,6.722578815307373e-06,-2.6369955292522745e-06,-1.2156478221675613e-05
2020-01-21,5.673212147280262e-06,1.4150273722490236e-05,1.0610499398883422e-05,3.963164696589728e-06,3.0480715229870516e-06,7.456988206359579e-06
2020-01-22,1.0231287880080216e-05,1.4745486903095476e-05,1.1041667943503016e-05,5.673212147280262e-06,3.6855917394493663e-06,7.524481086261656e-06
2020-01-23,2.0536887488335705e-05,1.551940025781492e-05,1.013840562923773e-05,1.0231287880080216e-05,4.0139289606890425e-06,9.826537787652173e-06
2020-01-24,8.796493562063095e-05,3.37506497405119e-05,9.512362960372037e-06,2.0536887488335705e-05,1.7507496162201003e-05,3.2781363779882984e-05
2020-01-27,2.0288147187216323e-05,8.404184350100533e-05,2.4270029932497666e-05,8.796493562063095e-05,5.997917700591542e-05,7.227424032749795e-05
2020-01-28,3.5770861391130996e-05,5.5950156942752764e-05,6.586565492038296e-05,2.0288147187216323e-05,5.133962741749754e-05,4.944946347009463e-05
2020-01-29,1.5587146621913983e-05,5.744808935567981e-05,5.418506298216852e-05,3.5770861391130996e-05,4.883818643655885e-05,5.2695435381867124e-05
2020-01-30,6.290507771819982e-05,4.541582490417143e-05,4.355437001544208e-05,1.5587146621913983e-05,3.65594300507362e-05,3.724162038652274e-05
2020-01-31,0.0001564286661756,9.413473705738185e-05,3.555867890637142e-05,6.290507771819982e-05,7.004031142099438e-05,6.504101373718731e-05
2020-02-03,3.664596545207176e-05,8.118200635696221e-05,8.708531090724977e-05,0.0001564286661756,7.574933155338916e-05,7.9693820427176e-05
2020-02-04,2.301280258821067e-05,5.359185260768501e-05,6.966787169121168e-05,3.664596545207176e-05,4.97305466465381e-05,4.421772977368946e-05
2020-02-05,1.8518772073350075e-05,4.163113142888025e-05,5.914837941953532e-05,2.301280258821067e-05,3.763488434635644e-05,2.9251145220618942e-05
2020-02-06,5.949512552439223e-06,3.927036197661139e-05,4.9422072035927864e-05,1.8518772073350075e-05,3.2964312942288516e-05,2.7040615691365274e-05
2020-02-07,1.2102435383320312e-05,4.6055217448518846e-05,3.995436158094195e-05,5.949512552439223e-06,3.518120207909058e-05,3.678141119277158e-05
2020-02-10,3.8575613788226424e-05,4.0436632750276054e-05,3.771337384507281e-05,1.2102435383320312e-05,3.0284298181002577e-05,2.93641996727656e-05
2020-02-11,1.6726597685208365e-05,4.2391088522053526e-05,3.172449282555179e-05,3.8575613788226424e-05,2.9989304090428264e-05,3.246447292081746e-05
2020-02-12,4.3700911510105876e-06,2.415726385217957e-05,2.618653581177571e-05,1.6726597685208365e-05,1.5036982359693147e-05,9.288019223120215e-06
2020-02-13,1.9140295505291335e-05,2.9214771900633308e-05,2.251639105318551e-05,4.3700911510105876e-06,1.7653621530927808e-05,1.5896498319815562e-05
2020-02-14,6.700484828546327e-06,2.3430296944187142e-05,1.950438656711498e-05,1.9140295505291335e-05,1.2618293599434919e-05,8.833935579251859e-06
2020-02-18,1.1985768172828755e-05,3.785213125672561e-05,1.6714291449323398e-05,6.700484828546327e-06,2.2353807963307334e-05,2.6581758220819055e-05
2020-02-19,6.787927989003373e-06,3.212099104037989e-05,1.6049210517318677e-05,1.1985768172828755e-05,1.7905996004170004e-05,2.0810261365826462e-05
2020-02-20,7.378479860839598e-05,4.7731119877544436e-05,1.4354097218863168e-05,6.787927989003373e-06,2.8732560226999027e-05,4.1035982675736176e-05
2020-02-21,3.365945885546719e-05,6.953580596355446e-05,1.5577939419758604e-05,7.378479860839598e-05,4.523793196657756e-05,6.514073220831601e-05
2020-02-24,7.019277277235623e-05,0.00021710556850339924,3.3722645777040756e-05,3.365945885546719e-05,0.00015784012284630815,0.0002042078722144107
2020-02-25,0.0005854675739952,0.0002809949080486913,0.00023495446657777197,7.019277277235623e-05,0.00026039528795847723,0.0003186131388692872
2020-02-26,0.0001970229889183,0.00027919793935792095,0.000451263239184774,0.0005854675739952,0.0003467518754338733,0.00031065380188211245
2020-02-27,0.0005601650847173,0.0006221621867731041,0.00030580024874620913,0.0001970229889183,0.0005470401810539118,0.00026580108473043293
2020-02-28,0.000460412114524,0.0006506861469996639,0.0007103864049769131,0.0005601650847173,0.0006737878554778671,0.0007707991251739588
2020-03-02,0.0008417048424564,0.0004234734147315551,0.0004845338331720816,0.000460412114524,0.0004099296868176284,0.0003971134198830818
2020-03-03,0.0009897910687714,0.0005444283387304037,0.00045064740307820854,0.0008417048424564,0.0005282348972231892,0.0006329166137728216
2020-03-04,0.0003541565517098,0.0004130839103741695,0.0005803430348181058,0.0009897910687714,0.0004880169200793878,0.00044920484901601345
2020-03-05,0.0002699990718633,0.0006654214543998332,0.0004557781693457632,0.0003541565517098,0.0006433920898223195,0.0008866479716755358
2020-03-06,0.0002964541187928,0.0007230273506207937,0.0006086824143532175,0.0002699990718633,0.0007048323112435459,0.0007702797202075655
2020-03-09,0.0007717647435204,0.0011985418127628213,0.0004911112418872575,0.0002964541187928,0.0009356148007504629,0.0008759911938097209
2020-03-10,0.0010102095323744,0.0008266760034066642,0.0018097781146577136,0.0007717647435204,0.0012746045889746804,0.001201988016378229
2020-03-11,0.0006606502711279,0.0011119298905987135,0.0010745850122384772,0.0010102095323744,0.0011393706382818402,0.0012059729805682922
2020-03-12,0.0018122388280331,0.0020899006241737014,0.0011231497565675197,0.0006606502711279,0.0017609029803308507,0.0018186524482596775
2020-03-13,0.0025573633373695,0.0011481752226451024,0.0027695513726614406,0.0018122388280331,0.0016268989597487803,0.001584436530632856
2020-03-16,0.001957754786489,0.002720018539224832,0.0021199871133788413,0.0025573633373695,0.002536907203682477,0.0025027082079075794
2020-03-17,0.0020828720967034,0.0020718906231737143,0.004314522346008,0.001957754786489,0.0037443148639627775,0.0038308827636856844
2020-03-18,0.0019294434209021,0.0021041758778828786,0.002381470461220087,0.0020828720967034,0.002346958196008923,0.002342260013661897
2020-03-19,0.0013649702400997,0.0018365416216654404,0.0020341184091021243,0.0019294434209021,0.0019979092083900495,0.0019946412120789717
2020-03-20,0.0015872756776068,0.0014943415964634357,0.001446110064536957,0.0013649702400997,0.0015230875648397355,0.0015192931976568528
2020-03-23,0.0008475521929093,0.0013006192331145453,0.001312884102312188,0.0015872756776068,0.0013425838398959708,0.0013409818435678087
2020-03-24,0.0006958255227021,0.0012807875236307224,0.001062001207210419,0.0008475521929093,0.0012305271723203445,0.0012254840076683202
2020-03-25,0.0015642897922847,0.0013490004477021407,0.000876881708644127,0.0006958255227021,0.0011971641078473887,0.0011835497813735367
2020-03-26,0.0010156966567479,0.0012347842867534153,0.0006944237042045755,0.0015642897922847,0.0010699574027460404,0.0010621364852379143
2020-03-27,0.0005030173484416,0.0014201566005466965,0.0005752634064620417,0.0010156966567479,0.0011517775977283012,0.0011394220401163202
2020-03-30,0.0004030128236271,0.0010314102331826294,0.000572121813254104,0.0005030173484416,0.0008580275131071447,0.0008442509097667038
2020-03-31,0.0002619975523104,0.0008873815770842111,0.00044342382471178506,0.0004030128236271,0.0007025561435314364,0.0006870707252796184
2020-04-01,0.0003308375165217,0.0009965228383705391,0.0003649144355397995,0.0002619975523104,0.0007087900202605757,0.0009106050637226169
2020-04-02,0.000347562800059,0.0007724460559969926,0.0005203917297788062,0.0003308375165217,0.0006610845605638845,0.0006643873444232756
2020-04-03,0.0003533978802988,0.0006421824259608276,0.00039717701279005886,0.000347562800059,0.0005258627919386309,0.0005276886696051343
2020-04-06,0.0005474097638725,0.0005950478408193166,0.0003281460729362929,0.0003533978802988,0.00046281839681537476,0.00046381213868793903
2020-04-07,0.0004845556397502,0.0006354673621631924,0.0003162959226213348,0.0005474097638725,0.000477206584702926,0.0004784529057878261
2020-04-08,0.0004657832680694,0.0005421175944799753,0.00024236759812189802,0.0004845556397502,0.0003908043851591021,0.0003922337704496328
2020-04-09,0.0001463582807964,0.0004981583707605784,0.00020391023577500522,0.0004657832680694,0.000349094221777122,0.0002961557976774925
2020-04-13,0.0001789335604448,0.00048322903343622347,0.00016191654171922987,0.0001463582807964,0.00031579796002443607,0.00037762775227958954
2020-04-14,9.853552469155712e-05,0.0004003079999006457,0.00014067358724754227,0.0001789335604448,0.0002619055149820267,0.0002862656566506292
2020-04-15,7.585330397246793e-05,0.00047151045766666744,0.00012545496601717396,9.853552469155712e-05,0.000285506183545805,0.0003801225815184486
2020-04-16,8.27502217979107e-05,0.0004514313868962562,0.00016067323214300768,7.585330397246793e-05,0.0002933280084760734,0.000259434639031116
2020-04-17,0.0001034005277348,0.0004037850943971065,0.00012755918466192035,8.27502217979107e-05,0.0002493737153201223,0.00022267890590121008
2020-04-20,0.0001050607543631,0.0005401678803855956,0.00011279866186745909,0.0001034005277348,0.0003008452497311009,0.0002630186290591444
2020-04-21,0.000162146409676,0.0005780209887918523,0.00013097970634244507,0.0001050607543631,0.00032418434527326304,0.00022046959965997632
2020-04-22,7.074060315046251e-05,0.00048658828862082216,0.0002215417103233473,0.000162146409676,0.00033696986197205087,0.00036469089112314054
2020-04-23,0.0001163468471036,0.00046926942012920147,0.00017875449026871185,7.074060315046251e-05,0.00030014199370451367,0.000249123249169117
2020-04-24,0.0001179721843917,0.00034531809680656374,0.0001402695555968287,0.0001163468471036,0.00022172609721873087,0.0001821213781453544
2020-04-27,5.311021125072614e-05,0.00029184964171799884,0.00011635323136062921,0.0001179721843917,0.00018355022182807567,0.00014655111522513922
2020-04-28,0.0001576591296911,0.00029662048833251737,9.768867659420894e-05,5.311021125072614e-05,0.0001729289976164589,0.00012479534613164974
2020-04-29,7.642130652684327e-05,0.0002526548935054879,8.455497699440201e-05,0.0001576591296911,0.0001461926229091268,0.00010560207590516896
2020-04-30,6.286404830022253e-05,0.00030711362995529276,8.090132716885649e-05,7.642130652684327e-05,0.0001659849284491884,0.00010760287196260392
2020-05-01,0.000100434829238,0.000368543017702655,7.884650345976702e-05,6.286404830022253e-05,0.0001891242541221049,0.00010800727514363083
2020-05-04,9.753507308568928e-05,0.0003419573407970242,0.00016340303604135258,0.000100434829238,0.00023261924022592353,0.0002058611094125431
2020-05-05,5.2267068886792795e-05,0.00029426590659256305,0.00012974859203765336,9.753507308568928e-05,0.00019071888823700447,0.00015678138925483606
2020-05-06,8.274439035162363e-05,0.0003034302954926857,0.00010567075269750522,5.2267068886792795e-05,0.00017804154648917204,0.00013124589155411688
2020-05-07,2.7963863612225335e-05,0.00025285432113358815,9.26860588887841e-05,8.274439035162363e-05,0.00014878673619639688,0.00011031263588731059
2020-05-08,3.632764113393031e-05,0.00019401908300786387,7.893262615468668e-05,2.7963863612225335e-05,0.00011587796417597974,8.770497829766976e-05
2020-05-11,7.026748388434305e-05,0.00018730415162784004,7.083852790645476e-05,3.632764113393031e-05,0.00010767694393569426,7.790009065927974e-05
2020-05-12,0.0002479220803259,0.00028111685922696105,6.109209352594158e-05,7.026748388434305e-05,0.00013823290170511437,7.772790112530268e-05
2020-05-13,0.0002946765153713,0.00032440874068085263,0.00010535818826873956,0.0002479220803259,0.00018549713914795717,0.000137400538169944
